timestamp,tbs_sum
1592336289.3926592,331704
1592336290.3465054,228664
1592336291.3148143,180752
1592336292.2810276,193144
1592336293.3052423,177192
1592336294.4662583,209312
1592336295.3347478,109696
1592336296.3406072,293776
1592336297.2837417,214928
1592336298.3453083,195520
1592336299.431316,349008
1592336300.3065436,356072
1592336301.4397583,545480
1592336302.368344,119088
1592336303.4433007,221368
1592336304.3702843,179136
1592336305.3568146,211512
1592336306.3454647,133016
1592336307.3505366,133480
1592336308.3623028,175448
1592336309.476774,116976
1592336310.3783426,252848
1592336311.412479,175160
1592336312.3399866,287736
1592336313.3097713,238056
1592336314.405552,231400
1592336315.329285,206632
1592336316.414924,157312
1592336317.3071775,199592
1592336318.4154646,93576
1592336319.3687537,213504
1592336320.3460395,165408
1592336321.433179,98344
1592336322.4197786,218520
1592336323.4046576,300488
1592336324.38178,273048
1592336325.4751954,323296
1592336326.395604,420968
1592336327.2910924,187400
1592336328.3871984,282848
1592336329.3461974,236680
1592336330.4034834,242848
1592336331.2812912,198112
1592336332.320711,265664
1592336333.3565,161376
1592336334.3474262,132328
1592336335.3752377,376160
1592336336.3691604,289248
1592336337.4103456,210656
1592336338.4049444,143816
1592336339.4248223,366208
1592336340.2947867,185664
1592336341.3801093,268720
1592336342.4347477,176632
1592336343.4362726,195072
1592336344.455623,164896
1592336345.341516,291544
1592336346.3534412,145392
1592336347.3346183,218336
1592336348.276589,156120
1592336349.3911242,95584
1592336350.38698,80192
1592336351.336757,198256
1592336352.374021,147416
1592336353.471258,215488
1592336354.313129,140880
1592336355.3619025,88976
1592336356.4067354,158920
1592336357.4038365,161600
1592336358.363792,155800
1592336359.3270292,141368
1592336360.4456673,201928
1592336361.4035184,206400
1592336362.3307357,144664
1592336363.372016,229928
1592336364.4074235,136936
1592336365.4409084,158736
1592336366.4156592,128184
1592336367.4545743,246232
1592336368.325396,243040
1592336369.397347,273176
1592336370.3899288,204168
1592336371.54389,109392
1592336372.46282,248384
1592336373.2964542,174064
1592336374.4277382,129056
1592336375.3577776,266768
1592336376.3346622,138616
1592336377.417302,121632
1592336378.3708053,131256
1592336379.3925972,216064
1592336380.454384,162288
1592336381.3500717,283384
1592336382.3383467,146016
1592336383.4531343,158544
1592336384.3734443,184248
1592336385.418475,160152
1592336386.4892156,194744
1592336387.3938773,253264
1592336388.2891762,222784
1592336389.3528488,195536
1592336390.2901356,126688
1592336391.3763075,239704
1592336392.428603,167696
1592336393.3805923,268464
1592336394.2302065,189888
1592336395.354059,232176
1592336396.2934449,195688
1592336397.3987296,136864
1592336398.4237194,109664
1592336399.5131636,232832
1592336400.403492,483576
1592336401.3988469,273000
1592336402.421769,295144
1592336403.4404497,228968
1592336404.3703303,205480
1592336405.3766427,158856
1592336406.3406498,263928
1592336407.4396129,207016
1592336408.3339076,283624
1592336409.3629546,231744
1592336410.274021,257992
1592336411.3054266,284920
1592336412.3881853,123216
1592336413.3480136,156744
1592336414.4574986,216544
1592336415.4641085,361624
1592336416.4765515,236656
1592336417.4541025,321952
1592336418.3252852,295024
1592336419.3286006,284784
1592336420.3747678,211496
1592336421.4414814,479192
1592336422.4466815,349432
1592336423.4093952,343048
1592336424.4417682,286784
1592336425.4156935,499384
1592336426.301542,280192
1592336427.377796,327664
1592336428.2845578,383528
1592336429.516904,354288
1592336430.4053695,462584
1592336431.3948536,370192
1592336432.3802187,218096
1592336433.298475,344248
1592336434.4366033,162680
1592336435.4251463,188072
1592336436.3709328,194952
1592336437.4111383,267344
1592336438.3594916,297472
1592336439.350814,431128
1592336440.3438573,192560
1592336441.4621615,98968
1592336442.4171271,218128
1592336443.393413,277080
1592336444.343291,328208
1592336445.470736,205544
1592336446.3141563,219120
1592336447.379605,396944
1592336448.2833028,273448
1592336449.3692389,173048
1592336450.442975,345560
1592336451.384088,363952
1592336452.339278,390768
1592336453.2830243,188872
1592336454.401928,218144
1592336455.2424817,84608
1592336456.384945,268080
1592336457.3141716,173296
1592336458.309924,209520
1592336459.350856,156520
1592336460.3153286,231928
1592336461.398687,194128
1592336462.4245014,214200
1592336463.3443794,240392
1592336464.412685,228328
1592336465.4110146,344944
1592336466.326727,215184
1592336467.340938,193688
1592336468.438176,207424
1592336469.3608344,142208
1592336470.3937914,87568
1592336471.3299434,135928
1592336472.450728,232208
1592336473.4460793,323432
1592336474.4405956,190216
1592336475.4083762,203200
1592336476.3319335,239904
1592336477.4033723,239848
1592336478.3755472,236672
1592336479.304232,147048
1592336480.3381562,196904
1592336481.380628,132728
1592336482.4005065,167024
1592336483.469277,181960
1592336484.3594785,214120
1592336485.439661,157672
1592336486.3486593,175016
1592336487.362955,155448
1592336488.4449992,139192
1592336489.4100974,234664
1592336490.3535624,188368
1592336491.4540403,193120
1592336492.3747647,129792
1592336493.4159403,238864
1592336494.3839266,141824
1592336495.3069282,166040
1592336496.4386406,134608
1592336497.4523354,203432
1592336498.4215918,110136
1592336499.3316548,152336
1592336500.3062656,179704
1592336501.2976637,151056
1592336502.3026946,156864
1592336503.4019012,114176
1592336504.3420365,166512
1592336505.411002,162440
1592336506.397692,204136
1592336507.332324,180064
1592336508.301916,144832
1592336509.3557374,227312
1592336510.3277774,183304
1592336511.4419374,202744
1592336512.42161,82432
1592336513.316985,165960
1592336514.458891,208664
1592336515.355296,242608
1592336516.4328165,138312
1592336517.4128337,189736
1592336518.4218228,136968
1592336519.3356552,124184
1592336520.420174,232560
1592336521.366007,219832
1592336522.3405771,287584
1592336523.3754284,170952
1592336524.5119474,153752
1592336525.3498182,273568
1592336526.43129,201432
1592336527.3535402,212120
1592336528.4185154,127912
1592336529.378329,221264
1592336530.3903098,232272
1592336531.364881,272792
1592336532.4170723,212688
1592336533.372378,281216
1592336534.444924,280352
1592336535.31854,200712
1592336536.3655074,219296
1592336537.4012134,234720
1592336538.378647,388704
1592336539.424846,340808
1592336540.3609626,250528
1592336541.384864,248512
1592336542.370758,240232
1592336543.3405435,199552
1592336544.364633,133880
1592336545.5060587,179264
1592336546.4383895,388672
1592336547.2791443,190344
1592336548.374068,302544
1592336549.503924,278048
1592336550.390231,308648
1592336551.2543502,244256
1592336552.47521,231360
1592336553.305937,264136
1592336554.399973,208936
1592336555.3679843,138544
1592336556.347299,220128
1592336557.410251,281712
1592336558.391455,189920
1592336559.4880726,257600
1592336560.2663996,122464
1592336561.3864057,295968
